content,score,Label,text_clean,text_Stopword,text_tokens,text_steamindo
"Capek main rank kebanyakan dapat tim bot suka AFK atau Lag,,setiap mau naik rank mythic pasti ada kendala dapat tim yang Lag dan AFK, capek banget di Lagand 1 bintang 3,naik 2 kali kalah lagi turun di Lagand 1 bintang 4 ,sudah 3 hari gitu terus serasa pengen uninstal ini game",2,Negatif,capek main rank kebanyakan dapat tim bot suka afk atau lagsetiap mau naik rank mythic pasti ada kendala dapat tim yang lag dan afk capek banget di lagand  bintang naik  kali kalah lagi turun di lagand  bintang  sudah  hari gitu terus serasa pengen uninstal ini game,capek main rank kebanyakan tim bot suka afk lagsetiap rank mythic kendala tim lag afk capek banget lagand bintang kali kalah turun lagand bintang gitu serasa pengen uninstal game,"['capek', 'main', 'rank', 'kebanyakan', 'tim', 'bot', 'suka', 'afk', 'lagsetiap', 'rank', 'mythic', 'kendala', 'tim', 'lag', 'afk', 'capek', 'banget', 'lagand', 'bintang', 'kali', 'kalah', 'turun', 'lagand', 'bintang', 'gitu', 'serasa', 'pengen', 'uninstal', 'game']",capek main rank banyak tim bot suka afk lagsetiap rank mythic kendala tim lag afk capek banget lagand bintang kali kalah turun lagand bintang gitu serasa ken uninstal game
"disini dari segi grafik udh bagus cuma matchmaking cuma perlu dibagusin lagi, di benerin biar gda ketidak adilan dalam game dan juga efek skin mahal ga sesuai sama harga seengganya revamp biar jadi bagus lagi lah, sinyal kadang suka jelek sendiri pdhl bagus banget lalu kalo bisa orang trol banned aja dari ranked selama bbrp jam sering ketemu musuh yg ga seimbang juga, yang jago banget jadi susah naikin rank nya, dah gtu aja.",1,Negatif,disini dari segi grafik udh bagus cuma matchmaking cuma perlu dibagusin lagi di benerin biar gda ketidak adilan dalam game dan juga efek skin mahal ga sesuai sama harga seengganya revamp biar jadi bagus lagi lah sinyal kadang suka jelek sendiri pdhl bagus banget lalu kalo bisa orang trol banned aja dari ranked selama bbrp jam sering ketemu musuh yg ga seimbang juga yang jago banget jadi susah naikin rank nya dah gtu aja,segi grafik udh bagus matchmaking dibagusin benerin biar gda ketidak adilan game efek skin mahal ga sesuai harga seengganya revamp biar bagus sinyal kadang suka jelek pdhl bagus banget kalo orang trol banned aja ranked bbrp jam ketemu musuh yg ga seimbang jago banget susah naikin rank nya dah gtu aja,"['segi', 'grafik', 'udh', 'bagus', 'matchmaking', 'dibagusin', 'benerin', 'biar', 'gda', 'ketidak', 'adilan', 'game', 'efek', 'skin', 'mahal', 'ga', 'sesuai', 'harga', 'seengganya', 'revamp', 'biar', 'bagus', 'sinyal', 'kadang', 'suka', 'jelek', 'pdhl', 'bagus', 'banget', 'kalo', 'orang', 'trol', 'banned', 'aja', 'ranked', 'bbrp', 'jam', 'ketemu', 'musuh', 'yg', 'ga', 'seimbang', 'jago', 'banget', 'susah', 'naikin', 'rank', 'nya', 'dah', 'gtu', 'aja']",segi grafik udh bagus matchmaking dibagusin benerin biar gda tidak adil game efek skin mahal ga sesuai harga seengganya revamp biar bagus sinyal kadang suka jelek pdhl bagus banget kalo orang trol banned aja ranked bbrp jam ketemu musuh yg ga imbang jago banget susah naikin rank nya dah gtu aja
"Gamenya bagus dan seru, cuma masalahnya itu lawannya, kita dikasih tim yang kurang baik dalam bermain, sedangkan musuhnya itu jago jago semua, jadi kita gampang kalah pas lagi main, jujur itu nggak adil, kasih lawan yang seimbang dong moonton😞😔",4,Positif,gamenya bagus dan seru cuma masalahnya itu lawannya kita dikasih tim yang kurang baik dalam bermain sedangkan musuhnya itu jago jago semua jadi kita gampang kalah pas lagi main jujur itu nggak adil kasih lawan yang seimbang dong moonton,gamenya bagus seru lawannya dikasih tim bermain musuhnya jago jago gampang kalah pas main jujur nggak adil kasih lawan seimbang moonton,"['gamenya', 'bagus', 'seru', 'lawannya', 'dikasih', 'tim', 'bermain', 'musuhnya', 'jago', 'jago', 'gampang', 'kalah', 'pas', 'main', 'jujur', 'nggak', 'adil', 'kasih', 'lawan', 'seimbang', 'moonton']",gamenya bagus seru lawan kasih tim main musuh jago jago gampang kalah pas main jujur nggak adil kasih lawan imbang moonton
"Untuk mode pelatihan AI, saran saya pertemukan semua orang yang bermain di mode tersebut, supaya player bisa satu tim dengan player lain, tidak nyaman dan kurang seru jika bermain satu tim dengan computer. mohon tanggapannya 🙏 saya sangat suka bermain di mode pelatihan AI yang sulit.",4,Positif,untuk mode pelatihan ai saran saya pertemukan semua orang yang bermain di mode tersebut supaya player bisa satu tim dengan player lain tidak nyaman dan kurang seru jika bermain satu tim dengan computer mohon tanggapannya  saya sangat suka bermain di mode pelatihan ai yang sulit,mode pelatihan ai saran pertemukan orang bermain mode player tim player nyaman seru bermain tim computer mohon tanggapannya suka bermain mode pelatihan ai sulit,"['mode', 'pelatihan', 'ai', 'saran', 'pertemukan', 'orang', 'bermain', 'mode', 'player', 'tim', 'player', 'nyaman', 'seru', 'bermain', 'tim', 'computer', 'mohon', 'tanggapannya', 'suka', 'bermain', 'mode', 'pelatihan', 'ai', 'sulit']",mode latih ai saran temu orang main mode player tim player nyaman seru main tim computer mohon tanggap suka main mode latih ai sulit
Pembuatan sistem yang buruk kepada saya selalu mendapatkan rekan tim yang tidak seimbang dengan pengalaman bermain berserta tingkat kemenangan pertandingan saya bukan lawan yang susah melainkan tim yang sama dapat bagaikan computer bahkan computer pun lebih pintar,1,Negatif,pembuatan sistem yang buruk kepada saya selalu mendapatkan rekan tim yang tidak seimbang dengan pengalaman bermain berserta tingkat kemenangan pertandingan saya bukan lawan yang susah melainkan tim yang sama dapat bagaikan computer bahkan computer pun lebih pintar,pembuatan sistem buruk rekan tim seimbang pengalaman bermain berserta tingkat kemenangan pertandingan lawan susah tim computer computer pintar,"['pembuatan', 'sistem', 'buruk', 'rekan', 'tim', 'seimbang', 'pengalaman', 'bermain', 'berserta', 'tingkat', 'kemenangan', 'pertandingan', 'lawan', 'susah', 'tim', 'computer', 'computer', 'pintar']",buat sistem buruk rekan tim imbang alam main serta tingkat menang tanding lawan susah tim computer computer pintar
parah maen MLBB masih ajah ada yang pake cheat lag yang lag cuma saya sendiri rekan tim tidak jaringan WiFi+data masih lag coba ulangi login malah ga bisa masuk nyoba di mulai ulang/mati daya hp tetep ga bisa masuk game rusak.,1,Negatif,parah maen mlbb masih ajah ada yang pake cheat lag yang lag cuma saya sendiri rekan tim tidak jaringan wifidata masih lag coba ulangi login malah ga bisa masuk nyoba di mulai ulangmati daya hp tetep ga bisa masuk game rusak,parah maen mlbb ajah pake cheat lag lag rekan tim jaringan wifidata lag coba ulangi login ga masuk nyoba ulangmati daya hp tetep ga masuk game rusak,"['parah', 'maen', 'mlbb', 'ajah', 'pake', 'cheat', 'lag', 'lag', 'rekan', 'tim', 'jaringan', 'wifidata', 'lag', 'coba', 'ulangi', 'login', 'ga', 'masuk', 'nyoba', 'ulangmati', 'daya', 'hp', 'tetep', 'ga', 'masuk', 'game', 'rusak']",parah maen mlbb ajah pake cheat lag lag rekan tim jaring wifidata lag coba ulang login ga masuk nyoba ulangmati daya hp tetep ga masuk game rusak
"Game aneh, main enak kok kalo ada kuota, RANK bisa naik trus, Tp giliran apke wifi ancur 98% pasti kala padahal jaringan oke² saja& yg saya heran klo pkek wifi kenapa saya pasti di tim yg mainya lebih buruk dari saya. Tolonglah di perbaiki dalam pembagian tim.",2,Negatif,game aneh main enak kok kalo ada kuota rank bisa naik trus tp giliran apke wifi ancur  pasti kala padahal jaringan oke saja yg saya heran klo pkek wifi kenapa saya pasti di tim yg mainya lebih buruk dari saya tolonglah di perbaiki dalam pembagian tim,game aneh main enak kalo kuota rank trus tp giliran apke wifi ancur jaringan oke yg heran klo pkek wifi tim yg mainya buruk tolonglah perbaiki pembagian tim,"['game', 'aneh', 'main', 'enak', 'kalo', 'kuota', 'rank', 'trus', 'tp', 'giliran', 'apke', 'wifi', 'ancur', 'jaringan', 'oke', 'yg', 'heran', 'klo', 'pkek', 'wifi', 'tim', 'yg', 'mainya', 'buruk', 'tolonglah', 'perbaiki', 'pembagian', 'tim']",game aneh main enak kalo kuota rank trus tp gilir apke wifi ancur jaring oke yg heran klo pkek wifi tim yg mai buruk tolong baik bagi tim
"Agak kecewa dan kesal karena MLBB RISING STAR saya di hilangkan dari akun saya,padahal saya sudah mainkan beberapa match dan sudah masuk di devisi champions provinsi,tapi tiba-tiba di hilangkan. 🤦🏼 Tolong yah moonton berikan penjelasannya. 🙏🏼 Saya kasih bintang 1 aja dulu.",1,Negatif,agak kecewa dan kesal karena mlbb rising star saya di hilangkan dari akun sayapadahal saya sudah mainkan beberapa match dan sudah masuk di devisi champions provinsitapi tibatiba di hilangkan  tolong yah moonton berikan penjelasannya  saya kasih bintang  aja dulu,kecewa kesal mlbb rising star hilangkan akun sayapadahal mainkan match masuk devisi champions provinsitapi tibatiba hilangkan tolong yah moonton penjelasannya kasih bintang aja,"['kecewa', 'kesal', 'mlbb', 'rising', 'star', 'hilangkan', 'akun', 'sayapadahal', 'mainkan', 'match', 'masuk', 'devisi', 'champions', 'provinsitapi', 'tibatiba', 'hilangkan', 'tolong', 'yah', 'moonton', 'penjelasannya', 'kasih', 'bintang', 'aja']",kecewa kesal mlbb rising star hilang akun sayapadahal main match masuk devisi champions provinsitapi tibatiba hilang tolong yah moonton jelas kasih bintang aja
"cih, lebih bagus juga game sebelah, ini sistem pertandingannya terlalu susah dan tidak memikirkan perasaan playe, pada dasarnya ini game memang jelek dibanding game sebelah!! mohon diperbaiki lagi!! dari sistem pertandingannya atau saya pindah ke HOK saja! tidak berguna!",1,Negatif,cih lebih bagus juga game sebelah ini sistem pertandingannya terlalu susah dan tidak memikirkan perasaan playe pada dasarnya ini game memang jelek dibanding game sebelah mohon diperbaiki lagi dari sistem pertandingannya atau saya pindah ke hok saja tidak berguna,cih bagus game sebelah sistem pertandingannya susah memikirkan perasaan playe dasarnya game jelek dibanding game sebelah mohon diperbaiki sistem pertandingannya pindah hok berguna,"['cih', 'bagus', 'game', 'sebelah', 'sistem', 'pertandingannya', 'susah', 'memikirkan', 'perasaan', 'playe', 'dasarnya', 'game', 'jelek', 'dibanding', 'game', 'sebelah', 'mohon', 'diperbaiki', 'sistem', 'pertandingannya', 'pindah', 'hok', 'berguna']",cih bagus game belah sistem tanding susah pikir asa playe dasar game jelek banding game belah mohon baik sistem tanding pindah hok guna
"Game ga jelas , menang baru 1 udah kalah 5 kali , buat apa coba . Di sengaja kasih dark system, biar kalah terus main game nya lagiii . Kami disini sebagai player , mau main nyaman. Kalah gara gara temen nya gajelas musuh nya pro semua, ga setara kocakkk",1,Negatif,game ga jelas  menang baru  udah kalah  kali  buat apa coba  di sengaja kasih dark system biar kalah terus main game nya lagiii  kami disini sebagai player  mau main nyaman kalah gara gara temen nya gajelas musuh nya pro semua ga setara kocakkk,game ga menang udah kalah kali coba sengaja kasih dark system biar kalah main game nya lagiii player main nyaman kalah gara gara temen nya gajelas musuh nya pro ga setara kocakkk,"['game', 'ga', 'menang', 'udah', 'kalah', 'kali', 'coba', 'sengaja', 'kasih', 'dark', 'system', 'biar', 'kalah', 'main', 'game', 'nya', 'lagiii', 'player', 'main', 'nyaman', 'kalah', 'gara', 'gara', 'temen', 'nya', 'gajelas', 'musuh', 'nya', 'pro', 'ga', 'setara', 'kocakkk']",game ga menang udah kalah kali coba sengaja kasih dark system biar kalah main game nya lagiii player main nyaman kalah gara gara temen nya gajelas musuh nya pro ga tara kocakkk
"Tim nya bego, gak bisa main, egois, ngetroll, percuma kasi skin gratis,tapi playernya tetap dark system kek mana sih system moonton sekarang? Udh gak adil!Rebutan lah mm,jungler, gak ada yang mau nyerah atau pick tank, beralih ke hok kalo gini",1,Negatif,tim nya bego gak bisa main egois ngetroll percuma kasi skin gratistapi playernya tetap dark system kek mana sih system moonton sekarang udh gak adilrebutan lah mmjungler gak ada yang mau nyerah atau pick tank beralih ke hok kalo gini,tim nya bego gak main egois ngetroll kasi skin gratistapi playernya dark system kek sih system moonton udh gak adilrebutan mmjungler gak nyerah pick tank beralih hok kalo gini,"['tim', 'nya', 'bego', 'gak', 'main', 'egois', 'ngetroll', 'kasi', 'skin', 'gratistapi', 'playernya', 'dark', 'system', 'kek', 'sih', 'system', 'moonton', 'udh', 'gak', 'adilrebutan', 'mmjungler', 'gak', 'nyerah', 'pick', 'tank', 'beralih', 'hok', 'kalo', 'gini']",tim nya bego gak main egois ngetroll kasi skin gratistapi playernya dark system kek sih system moonton udh gak adilrebutan mmjungler gak nyerah pick tank alih hok kalo gin
Game banyak bug males gua mainnya di darf pick juga banyak bug nya apalagi kalo ngelag makin banyak bug nya gua ga bisa masuk pas main padahal jaringan gua bagus hp gua Infinix hot 40 pro game nya banyak bug gua ga suka (lag=banyak bug),1,Negatif,game banyak bug males gua mainnya di darf pick juga banyak bug nya apalagi kalo ngelag makin banyak bug nya gua ga bisa masuk pas main padahal jaringan gua bagus hp gua infinix hot  pro game nya banyak bug gua ga suka lagbanyak bug,game bug males gua mainnya darf pick bug nya kalo ngelag bug nya gua ga masuk pas main jaringan gua bagus hp gua infinix hot pro game nya bug gua ga suka lagbanyak bug,"['game', 'bug', 'males', 'gua', 'mainnya', 'darf', 'pick', 'bug', 'nya', 'kalo', 'ngelag', 'bug', 'nya', 'gua', 'ga', 'masuk', 'pas', 'main', 'jaringan', 'gua', 'bagus', 'hp', 'gua', 'infinix', 'hot', 'pro', 'game', 'nya', 'bug', 'gua', 'ga', 'suka', 'lagbanyak', 'bug']",game bug males gua main darf pick bug nya kalo ngelag bug nya gua ga masuk pas main jaring gua bagus hp gua infinix hot pro game nya bug gua ga suka lagbanyak bug
"game rusak dan aneh list keanehan : 1. download data tidak bisa dihentikan, setiap relog download data dalam game hidup sendiri 2. jika match up terjadi 2 kali dipastikan teman 1 tim adalah bot 3. jika saat itu terjadi anda mencoba bermain lagi dan mendpatkan tim yang bagus, jaringan anda akan hilang ntah kemana. akan tetapi hanya ketika ""bermain Mobile legend saja""",1,Negatif,game rusak dan aneh list keanehan   download data tidak bisa dihentikan setiap relog download data dalam game hidup sendiri  jika match up terjadi  kali dipastikan teman  tim adalah bot  jika saat itu terjadi anda mencoba bermain lagi dan mendpatkan tim yang bagus jaringan anda akan hilang ntah kemana akan tetapi hanya ketika bermain mobile legend saja,game rusak aneh list keanehan download data dihentikan relog download data game hidup match up kali teman tim bot mencoba bermain mendpatkan tim bagus jaringan hilang ntah kemana bermain mobile legend,"['game', 'rusak', 'aneh', 'list', 'keanehan', 'download', 'data', 'dihentikan', 'relog', 'download', 'data', 'game', 'hidup', 'match', 'up', 'kali', 'teman', 'tim', 'bot', 'mencoba', 'bermain', 'mendpatkan', 'tim', 'bagus', 'jaringan', 'hilang', 'ntah', 'kemana', 'bermain', 'mobile', 'legend']",game rusak aneh list aneh download data henti relog download data game hidup match up kali teman tim bot coba main mendpatkan tim bagus jaring hilang ntah mana main mobile legend
"Mengecek resource jadi lama banget, bahkan ga maju sama sekali dan malah ngestuck di 1/5 padahal jaringan bagus. Saya cobain install ulang karena gw kira bakal normal kembali, tapi hasilnya sama aja. Download data gabisa, mengecek resource gabisa hadehhh",2,Negatif,mengecek resource jadi lama banget bahkan ga maju sama sekali dan malah ngestuck di  padahal jaringan bagus saya cobain install ulang karena gw kira bakal normal kembali tapi hasilnya sama aja download data gabisa mengecek resource gabisa hadehhh,mengecek resource banget ga maju ngestuck jaringan bagus cobain install ulang gw normal hasilnya aja download data gabisa mengecek resource gabisa hadehhh,"['mengecek', 'resource', 'banget', 'ga', 'maju', 'ngestuck', 'jaringan', 'bagus', 'cobain', 'install', 'ulang', 'gw', 'normal', 'hasilnya', 'aja', 'download', 'data', 'gabisa', 'mengecek', 'resource', 'gabisa', 'hadehhh']",ecek resource banget ga maju ngestuck jaring bagus cobain install ulang gw normal hasil aja download data gabisa ecek resource gabisa hadehhh
Game ini makin hari makin berat moonton tolong lah kasih keringanan frame buat hp kentang. ini game kalo makin update makin berat hp kita ngeframe nya parah sekali jadi tolonglah moonton plisss soalnya Ngeganggu banget pas lagi war,1,Negatif,game ini makin hari makin berat moonton tolong lah kasih keringanan frame buat hp kentang ini game kalo makin update makin berat hp kita ngeframe nya parah sekali jadi tolonglah moonton plisss soalnya ngeganggu banget pas lagi war,game berat moonton tolong kasih keringanan frame hp kentang game kalo update berat hp ngeframe nya parah tolonglah moonton plisss ngeganggu banget pas war,"['game', 'berat', 'moonton', 'tolong', 'kasih', 'keringanan', 'frame', 'hp', 'kentang', 'game', 'kalo', 'update', 'berat', 'hp', 'ngeframe', 'nya', 'parah', 'tolonglah', 'moonton', 'plisss', 'ngeganggu', 'banget', 'pas', 'war']",game berat moonton tolong kasih ringan frame hp kentang game kalo update berat hp ngeframe nya parah tolong moonton plisss ngeganggu banget pas war
